code,energy_kcal_100g,energy_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,proteins_100g,salt_100g,sodium_100g,predict
8421167010572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0038259116197,233.0,975.0,20.0,6.67,3.33,3.33,10.0,2.5,1.0,3
2050043945255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3606000569119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5400101037021,36.0,151.0,0.0,0.0,7.9,7.8,0.7,0.03,0.012,1
5400141123081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8012591190055,308.0,1289.0,24.0,16.0,1.0,1.0,22.0,1.5,0.6,3
2107659003555,94.0,393.0,1.5,0.5,0.0,0.0,20.0,2.4,0.96,1
7610200100153,75.0,320.0,0.5,0.5,17.0,16.0,0.5,0.05,0.02,1
5999076223183,458.0,1916.0,23.0,13.0,59.0,31.0,5.2,0.2,0.08,2
4088600042268,383.0,1602.0,1.0,0.2,85.0,5.9,7.1,0.71,0.284,2
6415712600150,58.0,243.0,1.6,0.5,5.1,0.5,3.9,0.7,0.28,1
8410261761107,43.0,180.0,0.10000000149012,0.0,10.0,10.0,0.60000002384186,0.0,0.0,1
8719200170995,600.0,2510.0,73.3,46.7,0.0,0.0,0.0,0.0,0.0,0
854929003808,333.33333333333,1395.0,0.0,0.0,80.0,56.666666666667,3.3333333333333,0.20833333333333,0.083333333333332,2
5010029219326,375.0,1569.0,6.2,0.9,65.0,16.0,11.0,0.29,0.116,2
8006122000210,374.0,1565.0,1.1,0.2,75.0,2.3,14.0,2.2,0.88,2
3590590070042,35.0,146.0,2.3,2.0,2.8,0.5,0.8,0.5,0.2,1
8004263910535,417.0,1745.0,9.1,1.2,72.0,3.3,10.0,0.0,0.0,2
8411190066585,822.0,3439.0,91.0,12.0,0.0,0.0,0.0,0.0,0.0,0
946407,100.0,418.0,0.0,0.0,20.0,0.0,0.0,3.0,1.2,1
4260515895157,2.0,8.0,0.5,0.1,0.6,0.6,0.5,0.0,0.0,1
5410346102248,344.0,1439.0,0.10000000149012,0.050000000745058,81.5,52.700000762939,4.4000000953674,0.029999999329448,0.0119999997317792,2
56769191718,104.0,435.0,8.5,3.5,4.1,2.3,2.6,0.8,0.32,1
09715646,265.0,1109.0,21.0,15.0,0.0,0.0,19.0,1.3,0.52,3
3700952002165,529.6,2215.8,30.66,13.66,50.3,46.86,10.53,0.0,0.0,2
8437006457002,900.0,3766.0,91.0,15.1,0.0,0.0,0.0,0.0,0.0,0
859975002263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
220821023297,232.0,971.0,9.7,6.2,33.0,20.0,4.4,0.3,0.12,3
8032754432549,82.0,343.0,0.0,0.0,15.0,14.1,1.0,0.0,0.0,1
7480045310013,65.0,272.0,2.9,1.6,5.9,5.9,3.8,0.25,0.1,1
20998271,502.0,2100.0,24.3,10.0,61.7,59.5,7.7,0.1,0.04,2
8002269360163,283.0,1184.0,0.1,0.1,72.0,70.0,0.2,0.0,0.0,3
5450168561557,105.0,439.0,3.7,2.6,11.2,10.8,5.2,0.1,0.04,1
8413365026523,330.0,1381.0,1.0,0.6,78.0,45.0,2.3,0.5,0.2,2
3700114510101,118.0,494.0,0.2,0.1,3.1,3.1,7.8,0.25,0.1,1
9312726001485,416.0,1741.0,45.5,4.0,1.5,1.5,1.0,2.525,1.01,2
77890186756,238.09523809524,996.0,11.904761904762,7.1428571428571,0.0,0.0,33.333333333333,0.89285714285715,0.35714285714286,3
2095157019683,224.0,937.0,12.0,3.0,5.0,1.5,24.0,0.0,0.0,3
653014116450,252.0,1054.0,5.59999990463257,0.600000023841858,39.0,2.70000004768372,8.80000019073486,0.0,0.0,3
8022159400045,325.0,1360.0,4.3,0.3,53.8,1.0,8.4,0.0,0.0,2
892044002016,429.0,1795.0,21.43,2.38,52.38,9.52,14.29,0.595,0.238,2
4001450125974,440.0,1841.0,12.8,7.8,69.3,19.8,8.3,1.2,0.48,2
41368015305,14.285714285714,60.0,32.142857142857,5.3571428571429,57.142857142857,0.0,7.1428571428571,0.98214285714285,0.39285714285714,1
8003435007127,600.0,2510.0,46.0,9.1999998092651,30.0,5.0,15.0,0.0,0.0,0
292472033918,113.0,473.0,2.3,0.8,0.0,0.0,23.0,0.17,0.068,1
8425252157609,299.0,1251.0,0.4,0.3,52.8,8.1,25.1,0.4,0.16,3
8005351500010,165.0,690.0,5.9,2.0,30.9,28.7,53.0,0.15,0.06,3
4044551028713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2409128011253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2601297043824,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1
8019765003128,360.0,1506.0,4.79,1.47,69.47,1.07,8.57,0.0,0.0,2
8004263672921,244.0,1021.0,3.9,1.6,42.0,9.0,8.9,0.38,0.152,3
79893125039,200.0,837.0,16.666666666667,1.6666666666667,6.6666666666667,0.0,6.6666666666667,1.3333333333333,0.53333333333332,3
3760325840077,228.1,954.0,7.8,4.3,27.3,2.0,12.3,1.1,0.44,3
2130580000041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3525801647621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3800501314036,22.4,94.0,0.0,0.0,5.6,5.6,0.0,0.1,0.04,1
5034564354816,19.0,79.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1
51817505189,190.0,795.0,16.0,2.0,6.0,1.0,6.0,0.3375,0.135,3
72287121174,207.0,866.0,11.43,4.29,2.14,2.14,22.14,1.1075,0.443,3
3591270012185,264.0,1105.0,0.7,0.1,54.0,1.4,8.7,1.2,0.48,3
4020500922875,170.0,711.0,11.7,2.5,3.3,2.3,12.2,1.25,0.5,3
733397077026,400.0,1674.0,10.0,0.0,73.333333333333,6.6666666666667,10.0,2.25,0.9,2
8410564014269,598.0,2502.0,47.0,8.4,20.0,6.3,22.0,0.0,0.0,0
3760188080443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13484323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4260648131290,352.0,1473.0,16.0,12.0,29.0,1.2,26.0,0.0,0.0,2
5425000540274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3162050110478,358.0,1498.0,0.5,0.1,75.0,37.0,9.0,0.0,0.0,2
7705326081513,20.0,84.0,9.0,1.0,4.0,1.0,4.0,0.0,0.0,1
3760122790025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7613269351948,417.0,1745.0,10.0,3.0,71.0,30.0,10.0,0.0,0.0,2
8018189999024,21.0,88.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,1
5022032104568,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8412860010082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3661112905453,177.0,741.0,11.0,4.3,0.7,0.1,20.0,0.0,0.0,3
3560071175214,315.0,1316.0,19.0,5.1,29.0,25.0,7.1,0.08,0.032,2
5011100650670,32.0,134.0,1.4,0.8,4.2,1.2,0.4,0.7,0.28,1
3700961300061,562.0,2351.0,38.0,12.0,45.0,43.0,7.2,0.18,0.072,0
8901725150112,369.0,1544.0,1.7999999523163,0.40000000596046,77.400001525879,3.0,10.800000190735,0.10000000149012,0.040000000596048,2
5099078003346,86.0,360.0,0.2,0.1,20.3,15.0,0.8,0.0,0.0,1
4056489727422,300.0,1255.0,22.0,13.0,18.0,5.5,7.8,1.0,0.4,3
3540860040336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3379140608528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0297045023167,366.0,1531.0,32.0,24.0,0.5,0.0,19.0,3.5,1.4,2
8436540922519,432.0,1807.0,13.0,6.6,73.0,28.0,5.7,0.635,0.254,2
8000050027165,118.0,494.0,8.0,2.6,5.2,3.1,5.9,1.1,0.44,1
770451007162,210.0,879.0,0.0,0.0,53.0,50.0,0.0,0.02,0.008,3
0628451450993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5310099018592,387.0,1619.0,13.9,9.1,42.3,32.1,11.1,1.2,0.48,2
6186000516056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0264598010821,346.0,1448.0,28.0,20.0,1.5,0.0,22.0,1.8,0.72,2
0275560008531,371.0,1552.0,31.0,21.0,0.0,0.0,23.0,2.0,0.8,2
8710745910589,399.0,1669.0,24.0,13.0,54.0,2.9,12.0,1.4,0.56,2
836443001577,225.0,941.0,14.0,2.5,0.5,0.5,22.5,1.0625,0.425,3
72030018393,472.73,1978.0,23.64,7.27,60.0,41.82,3.64,0.6927,0.27708,2
7610900225514,123.0,515.0,7.3,6.9,13.0,10.0,0.9,0.03,0.012,3
5905133523400,800.0,3347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
745998903123,541.0,2264.0,32.43,21.62,59.46,48.65,5.41,0.0,0.0,2
8851397136849,130.0,544.0,9.0,0.0,25.0,9.0,6.0,0.00508,0.002032,3
4061458043403,387.0,1701.0,31.0,22.0,0.1,0.1,27.0,2.1,0.84,2
3245360002708,339.0,1402.0,31.0,11.0,2.6,0.5,12.0,1.6,0.64,2
4334011093178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4058700808101,365.0,1546.0,1.5,0.2,75.0,3.0,0.0,0.0,0.0,2
5900397735439,64.0,268.0,0.5,0.1,14.0,13.0,1.3,1.4,0.56,1
70038354062,183.0,766.0,0.0,0.0,46.67,45.0,0.0,0.0,0.0,3
20679491,259.0,1084.0,8.0,5.1,34.9,2.7,10.6,1.24,0.496,3
2701096405783,753.0,3151.0,83.0,62.0,0.5,0.5,0.7,0.0,0.0,0
8436014830449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29063345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3033610069881,198.0,828.0,12.0,2.5,0.6,0.6,22.0,2.9,1.16,3
8010712300024,521.0,2180.0,30.0,18.0,52.0,49.0,5.0,1.0,0.4,2
6926307599754,881.0,3686.0,99.6,7.5,0.0,0.0,0.0,0.0,0.0,0
9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
77890467862,388.88888888889,1627.0,8.3333333333333,0.92592592592593,64.814814814815,20.37037037037,18.518518518519,0.39351851851853,0.157407407407412,2
9313268036454,116.31612,487.0,1.3333333333333,0.66666666666667,14.666666666667,14.0,7.3333333333333,0.6,0.24,1
4388860018936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2099460040143,472.24,1976.0,5.0,0.0,12.5,0.0,5.0,0.0,0.0,2
5400119538503,74.0,310.0,3.4000000953674,2.2999999523163,4.5999999046326,4.5,6.1999998092651,0.0,0.0,1
8411115101254,461.0,1929.0,15.0,4.2,74.0,24.0,6.4,0.79,0.316,2
0208875013129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8433329001113,195.0,816.0,12.0,2.5,0.0,0.0,22.0,2.7999999523163,1.11999998092652,3
99990000499,26.65,112.0,0.0,0.0,5.0,0.0,1.5,0.0,0.0,1
62164436,98.0,410.0,1.8,0.6,0.9,0.9,20.0,1.8,0.72,1
667888078929,400.0,1670.0,13.3,6.67,66.7,30.0,6.67,0.75,0.3,2
8000298009299,268.0,1121.0,0.0,0.0,65.0,61.0,0.9,0.0,0.0,3
8481034016878,349.0,1460.0,28.0,19.0,0.0,0.0,23.5,19.0,7.6,2
8718452565306,166.0,695.0,14.0,3.5,5.09999990463257,2.09999990463257,4.40000009536743,0.0,0.0,3
8000961070120,377.0,1577.0,14.0,9.1,53.0,29.0,7.5,0.51,0.204,2
2000000196930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8717552009420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4013423015847,369.0,1544.0,3.3,0.9,68.0,2.5,15.0,0.08,0.032,2
9002233029644,227.0,950.0,11.0,1.5,22.0,2.2,9.6,1.5,0.6,3
3770000341591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6405304002035,150.0,628.0,9.5,5.5,9.8,1.5,6.0,0.9,0.36,3
4036117010874,263.0,1100.0,24.0,9.5,2.6,0.8,10.0,0.0,0.0,3
5900985000260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3282770075540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4088600216133,571.0,2389.0,37.0,21.0,53.0,50.0,6.0,0.15,0.06,0
698997810407,338.0,1414.0,12.68,3.52,50.7,26.76,2.82,0.95,0.38,2
8719324058322,192.0,801.0,6.4000000953674,2.5,24.0,2.7999999523163,7.9000000953674,0.63999998569489,0.255999994277956,3
9009700303337,16.0,67.0,0.1,0.0,3.8,3.8,0.1,0.01,0.004,1
07789046458,378.0,1582.0,5.56,0.89,64.44,4.44,13.33,0.0,0.0,2
8051160610556,130.0,544.0,2.0,0.7,0.0,0.0,28.0,1.1,0.44,3
614156062685,535.71428571429,2241.0,32.142857142857,5.3571428571429,57.142857142857,7.1428571428571,7.1428571428571,2.7678571428573,1.10714285714292,2
3663859000910,671.0,2807.0,63.0,5.2,5.8,3.3,16.4,0.02,0.008,0
7613331022578,182.0,761.0,3.5,3.5,32.0,32.0,5.0,0.0,0.0,3
2815801029918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8029065001038,600.0,2510.0,61.4,13.8,3.1,0.9,8.2,2.54,1.016,0
888777112221,120.0,502.0,3.0,2.0,19.0,0.0,31.0,0.0,0.0,1
0032251075810,643.0,2690.0,50.0,7.14,21.43,3.57,25.0,0.715,0.286,0
4260131323690,156.0,653.0,9.10000038146973,6.90000009536743,6.69999980926514,1.5,10.0,0.0,0.0,3
6034000115970,857.14285714286,3586.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0
2700969002920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4034167103157,0.0,905.0,11.0,1.0,11.0,1.9,17.0,1.5,0.6,3
2140220006098,398.0,1665.0,29.0,18.0,0.0,0.0,33.0,1.5,0.6,2
0800093537014,400.0,1674.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,2
5000159506762,496.0,2075.0,26.0,10.0,58.0,50.0,8.3,0.56,0.224,2
8017596118585,284.0,1188.0,1.2,0.2,45.0,1.4,21.0,0.0,0.0,3
655956003034,500.0,2092.0,25.0,17.5,67.5,50.0,2.5,0.405,0.162,2
3274645125009,311.0,1301.0,0.5,0.5,76.0,73.0,0.5,0.17,0.068,3
4250519601809,360.0,1510.0,0.5,0.1,3.9,2.3,85.0,0.3,0.12,2
70655935309,90.0,377.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,1
3760269952287,137.0,573.0,0.1,0.0,33.7,5.1,0.4,2.5,1.0,3
851659003085,500.0,2092.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2
88380445,530.0,2218.0,29.0,8.8,53.0,37.0,12.0,0.0,0.0,2
3048633102200,0.0,324.4,0.3,0.0,81.09,63.5,0.02,0.1375,0.055,1
9004286414378,340.0,1423.0,30.0,15.0,2.0,0.5,15.0,0.0,0.0,2
0224955703773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32198317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3302740059636,117.0,490.0,2.4,0.7,0.8,0.8,23.0,1.5,0.6,1
42395072,471.0,1971.0,3.2,1.5,67.8,62.5,6.3,0.12,0.048,2
11194348199,17.0,71.0,0.0,0.0,2.48,0.83,0.83,0.785,0.314,1
29160426,164.0,686.0,3.6,0.5,29.0,5.8,3.2,0.98,0.392,3
4337185638626,264.0,1116.0,4.0,0.5,48.0,4.0,7.5,1.1,0.44,3
3263628859017,392.0,1640.0,0.5,0.10000000149012,96.0,77.0,0.5,0.0099999997764826,0.003999999910593,2
254828304981,250.0,1046.0,4.1666666666667,0.52083333333333,43.75,2.0833333333333,9.375,0.78125,0.3125,3
77975010198,433.0,1812.0,10.0,5.0,76.67,3.33,10.0,0.7925,0.317,2
9004617065552,373.0,1561.0,7.0,1.9,47.0,26.0,23.0,0.16,0.064,2
3770008907812,172.0,720.0,11.0,0.8,9.5,8.2,78.0,5.0,2.0,3
78742131764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3368951825743,0.0,1078.0,15.0,6.9,0.8,0.5,29.0,5.3,2.12,3
1000000000351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8437010102653,228.0,954.0,13.7,2.0,13.1,0.6,10.7,0.7,0.28,3
8886467049804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8076809513722,64.0,268.0,2.6,0.3,7.6,5.9,1.6,0.9,0.36,1
3596710432257,338.0,1414.0,0.7,0.2,74.1,64.1,2.7,0.1,0.04,2
8431876290783,64.0,271.0,0.9,0.6,0.0,0.0,14.0,1.5,0.6,1
55653200901,357.14285714286,1494.0,0.0,0.0,85.714285714286,52.380952380952,0.23809523809524,0.0,0.0,2
0028000737450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7804642040102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2216364008004,984.0,4117.0,13.0,4.9,0.6,0.0,29.0,4.9,1.96,0
248133003264,108.0,452.0,1.9,0.6,1.6,1.4,21.0,2.5,1.0,1
2458000344859,25.0,105.0,1.0,0.5,3.0,3.0,0.0,0.225,0.09,1
5902746110027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9335805001602,460.95238095238,1929.0,22.380952380952,4.7619047619048,39.285714285714,30.238095238095,19.285714285714,0.71428571428572,0.285714285714288,2
3492592211112,109.0,458.0,2.4,0.3,2.4,1.2,4.6,0.9,0.36,1
8006233101349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8422915132621,718.0,3004.0,67.0,7.0,8.0,2.0,19.0,19.6,7.84,0
3451790901003,744.0,3113.0,82.0,57.0,0.8,0.8,0.7,0.0499999999999999,0.02,0
3760084456007,143.0,598.0,15.0,2.5,0.5,0.0,1.6,3.3,1.32,3
45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3073781139211,250.0,1046.0,23.0,15.0,3.0,1.5,6.5,1.2000000476837,0.48000001907348,3
7467242170381,120.0,502.0,14.0,12.4,0.0,0.0,0.0,0.0,0.0,1
42563603243,48.0,201.0,0.0,0.0,12.9,3.23,3.23,1.13,0.452,1
850010538495,261.53846153846,1094.0,26.153846153846,16.923076923077,20.0,12.307692307692,4.6153846153846,0.17307692307692,0.069230769230768,3
8412438004475,553.0,2314.0,35.0,25.0,54.0,33.0,4.4,0.6,0.24,2
0041800202355,18.75,78.0,0.0,0.0,5.0,4.5833333333333,0.0,0.0,0.0,1
72940990673,21.0,88.0,0.0,0.0,4.13,2.48,0.83,0.62992,0.251968,1
2006050041602,222.0,929.0,11.0,4.4,0.5,0.5,30.0,5.3,2.12,3
11246532552,357.0,1494.0,28.57,0.0,14.29,0.0,0.0,3.5725,1.429,2
7290000598390,460.0,1925.0,19.0,15.0,70.0,26.0,6.7,0.03,0.012,2
8718907458986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
835554001018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23567467,32.0,134.0,0.5,0.0,7.9,7.9,0.0,0.01,0.004,1
2006050051687,441.0,1845.0,26.0,13.0,43.0,30.0,8.4,0.19,0.076,2
4099100287592,155.8442,652.0,2.5974,0.6494,24.6753,3.8961,6.4935,0.974026,0.3896104,3
4061458227612,131.0,548.0,3.0,1.2,1.0,1.0,25.0,0.7,0.28,3
5425003741036,449.0,1879.0,24.5,10.2,49.9,15.8,5.2,0.085,0.034,2
71007001215,224.66960352423,940.0,7.0484581497797,1.1013215859031,33.039647577093,0.44052863436123,6.1674008810573,0.4955947136564,0.19823788546256,3
8412614191012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3263858404117,126.0,527.0,4.1,0.3,15.5,1.4,4.1,0.05,0.02,3
75370160173,362.0,1515.0,0.0,0.0,78.72,0.0,8.51,0.0,0.0,2
2510503002688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
845120056397,500.0,2092.0,20.0,3.3333333333333,66.666666666667,26.666666666667,10.0,0.45833333333332,0.183333333333328,2
5000157141071,158.0,661.0,1.5,0.9,5.5,0.5,0.8,0.5,0.2,3
3258563120315,326.0,1364.0,1.3,0.2,45.0,1.0,26.5,0.1,0.04,2
7802900026622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
857776002796,564.10256410256,2360.0,38.461538461538,3.5897435897436,46.153846153846,0.0,7.6923076923077,1.0128205128205,0.4051282051282,0
8021398303117,326.0,1364.0,27.0,19.4,0.9,0.0,19.5,1.81,0.724,2
15717177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8436039432802,281.0,1176.0,21.0,13.2,1.0,0.8,26.0,1.5,0.6,3
75013175007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4061462686047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5204011000140,31.0,130.0,0.3,0.0,7.0,0.1,0.0,4.6,1.84,1
3760169270047,149.0,623.0,7.5,2.8,17.3,15.3,2.6,0.1,0.04,3
726203400220001285,177.0,741.0,7.0,0.8,23.0,0.9,4.6,2.1,0.84,3
848860045485,66.666666666667,279.0,0.0,0.0,15.555555555556,12.222222222222,0.0,0.0,0.0,1
41220583010,514.299987792969,2152.0,28.6000003814697,10.0,57.0999984741211,28.6000003814697,8.60000038146973,0.0,0.0,2
3760188960035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34877612073,38.0,159.0,0.0,0.0,9.17,9.17,0.0,0.02,0.008,1
741643020696,115.0,481.0,0.77,0.0,23.08,8.46,4.62,1.0375,0.415,1
3700650908950,495.0,2071.0,20.0,15.3,56.2,53.4,5.3,0.0,0.0,2
844334010843,187.5,785.0,0.0,0.0,87.5,0.0,6.25,0.546875,0.21875,3
866019000215,286.0,1190.0,14.3,0.0,35.7,28.6,0.0,0.0,0.0,3
3370077582219,576.0,2410.0,39.4,13.5,43.4,42.9,8.9,0.2,0.08,0
65633150393,363.63636363636,1521.0,3.030303030303,0.60606060606061,72.727272727273,6.0606060606061,9.0909090909091,4.469696969697,1.7878787878788,2
9048371160085,33.0,138.0,0.100000001490116,0.0500000007450581,4.80000019073486,4.80000019073486,3.29999995231628,0.0,0.0,1
8013650001916,326.0,1364.0,7.0,2.4,37.7,0.9,13.1,1.094,0.4376,2
3222476437471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41303087565,61.946902654867,259.0,0.0,0.0,15.044247787611,14.159292035398,0.0,0.0,0.0,1
3179142057153,492.0,2059.0,27.0,17.0,53.0,50.0,6.1,0.05,0.02,2
3661632012884,362.0,1515.0,29.0,9.0,4.7,0.0,13.0,1.5,0.6,2
8006363025874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3263859640217,0.0,496.0,3.8,2.5,17.5,15.3,3.0,0.15,0.06,1
2643115003610,91.0,381.0,1.8,0.6,2.6,0.5,16.0,1.1,0.44,1
26573100060,304.0,1272.0,26.79,8.93,1.79,0.0,14.29,1.83,0.732,3
688267059384,800.0,3347.0,93.333333333333,13.333333333333,0.0,0.0,0.0,0.0,0.0,0
2609873051829,138.6,580.0,13.0,5.5,28.7,7.7,20.8,1.5,0.6,3
42808346096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71720547526,353.0,1477.0,0.0,0.0,88.24,58.82,0.0,0.0,0.0,2
50428318126,600.0,2510.0,43.33,20.0,46.67,33.33,10.0,0.0,0.0,0
4031818762008,51.0,218.0,0.2,0.2,12.0,11.0,0.2,0.01,0.004,1
41143029039,300.0,1255.0,0.0,0.0,77.5,65.0,2.5,0.0625,0.025,3
8003007823384,362.0,1515.0,1.5,0.6,74.0,2.0,12.0,0.0,0.0,2
0040000565093,500.0,2092.0,18.75,12.5,70.833333333333,66.666666666667,4.1666666666667,0.15625,0.0625,2
01182675011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3350033392427,180.0,753.0,9.7,5.0,17.0,12.0,5.5,0.19,0.076,3
8436559511575,330.0,1381.0,16.0,6.0,1.0,0.0,33.0,0.0,0.0,2
3760133530474,553.0,2314.0,39.0,11.0,41.0,22.0,8.7,0.76,0.304,2
3423290194841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
73321275075,102.5641025641,429.0,0.0,0.0,26.068376068376,20.08547008547,0.0,0.0,0.0,1
13251212512000102522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3334803703248,19.0,79.0,0.0,0.0,4.6,4.5,0.0,0.02,0.008,1
8019730004686,362.0,1515.0,15.0,0.3,73.0,3.0,12.5,0.0,0.0,2
2250158001055,254.0,1071.0,3.4,0.6,43.2,1.3,10.6,1.0,0.4,3
7610011787499,242.0,1013.0,21.0,8.0,1.5,1.5,12.0,2.1,0.84,3
3504370000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
70038601395,535.71428571429,2241.0,32.142857142857,8.9285714285714,53.571428571429,3.5714285714286,7.1428571428571,2.1428571428571,0.85714285714284,2
40895284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3346380006018,222.0,929.0,11.3,4.4,0.4,0.1,30.0,2.4,0.96,3
281975334622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4058172446337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4304218434036,251.0,1048.0,13.0,2.5,21.0,1.9,11.0,1.1,0.44,3
30567339534,212.0,887.0,8.08,2.02,28.28,2.02,9.09,1.97,0.788,3
3336971307082,483.0,2021.0,22.1,2.7,64.9,5.4,4.7,1.99,0.796,2
4280001899605,126.0,527.0,5.5,4.5,16.5,15.89999961853,1.0,0.19,0.076,3
41415024205,66.666666666667,279.0,0.0,0.0,16.666666666667,16.666666666667,0.0,0.0,0.0,1
8410954000124,83.0,347.0,6.67,5.0,3.33,0.0,3.33,2.5825,1.033,1
688267132070,200.0,837.0,6.67,0.0,33.33,33.33,0.0,0.0,0.0,3
09549944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8002411170220,129.0,540.0,4.1,0.4,19.0,0.55,2.2,0.9,0.36,3
75186055052,535.71428571429,2241.0,35.714285714286,14.285714285714,50.0,42.857142857143,10.714285714286,0.0,0.0,2
05387274,149.0,623.0,13.7,3.8,2.0,1.4,1.9,1.5,0.6,3
5060390770032,605.0,2531.0,47.2,6.2,10.4,6.8,31.3,0.5,0.2,0
5711044048846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
213226107525,425.0,1778.0,35.71,21.43,0.0,0.0,25.0,1.49606,0.598424,2
638632434483,6.5,27.0,0.0,0.0,5.2,1.6,0.0,0.0,0.0,1
4433401000120,4.1,17.0,4.1,1.6,6.4,0.4,5.1,0.6,0.24,1
